frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh,video
416,13.88,31,car,809,431,871,476,-1.0,-1.0,1.0,1.0,22.18,13.59,challenge_video_data
417,13.91,31,car,809,431,872,476,0.0,0.0,1.0,0.0,21.83,12.81,challenge_video_data
418,13.95,31,car,810,429,871,476,1.0,-2.0,-1.0,0.0,22.54,13.12,challenge_video_data
419,13.98,31,car,809,430,869,476,-1.0,1.0,-2.0,0.0,22.92,13.27,challenge_video_data
420,14.01,31,car,808,431,869,476,-1.0,1.0,0.0,0.0,22.54,14.63,challenge_video_data
421,14.05,31,car,807,430,869,475,-1.0,-1.0,0.0,-1.0,22.18,15.41,challenge_video_data
422,14.08,31,car,806,427,868,472,-1.0,-3.0,-1.0,-3.0,22.18,16.62,challenge_video_data
423,14.11,31,car,805,426,866,469,-1.0,-1.0,-2.0,-3.0,22.54,16.26,challenge_video_data
424,14.15,31,car,805,426,866,468,0.0,0.0,0.0,-1.0,22.54,15.8,challenge_video_data
425,14.18,31,car,806,428,865,471,1.0,2.0,-1.0,3.0,23.31,15.34,challenge_video_data
426,14.21,31,car,806,430,865,473,0.0,2.0,0.0,2.0,23.31,14.28,challenge_video_data
427,14.25,31,car,803,430,866,475,-3.0,0.0,1.0,2.0,21.83,12.17,challenge_video_data
428,14.28,31,car,803,430,866,476,0.0,0.0,0.0,1.0,21.83,12.25,challenge_video_data
429,14.31,31,car,803,431,865,476,0.0,1.0,-1.0,0.0,22.18,12.1,challenge_video_data
430,14.35,31,car,805,429,864,471,2.0,-2.0,-1.0,-5.0,23.31,12.79,challenge_video_data
431,14.38,31,car,805,428,865,470,0.0,-1.0,1.0,-1.0,22.92,12.98,challenge_video_data
432,14.41,31,car,804,428,866,469,-1.0,0.0,1.0,-1.0,22.18,13.97,challenge_video_data
433,14.45,31,car,804,426,865,469,0.0,-2.0,-1.0,0.0,22.54,13.93,challenge_video_data
434,14.48,31,car,804,426,863,468,0.0,0.0,-2.0,-1.0,23.31,13.6,challenge_video_data
435,14.51,31,car,802,426,861,468,-2.0,0.0,-2.0,0.0,23.31,12.25,challenge_video_data
436,14.55,31,car,802,428,860,469,0.0,2.0,-1.0,1.0,23.71,10.76,challenge_video_data
437,14.58,31,car,801,430,857,471,-1.0,2.0,-3.0,2.0,24.55,8.88,challenge_video_data
438,14.61,31,car,800,431,858,471,-1.0,1.0,1.0,0.0,23.71,7.56,challenge_video_data
439,14.65,31,car,799,430,857,470,-1.0,-1.0,-1.0,-1.0,23.71,7.81,challenge_video_data
440,14.68,31,car,798,430,859,471,-1.0,0.0,2.0,1.0,22.54,6.34,challenge_video_data
441,14.71,31,car,800,429,860,470,2.0,-1.0,1.0,-1.0,22.92,7.09,challenge_video_data
442,14.75,31,car,800,428,859,469,0.0,-1.0,-1.0,-1.0,23.31,7.76,challenge_video_data
443,14.78,31,car,801,428,859,469,1.0,0.0,0.0,0.0,23.71,7.31,challenge_video_data
444,14.81,31,car,799,429,860,471,-2.0,1.0,1.0,2.0,22.54,5.78,challenge_video_data
445,14.85,31,car,798,430,859,472,-1.0,1.0,-1.0,1.0,22.54,5.41,challenge_video_data
446,14.88,31,car,798,430,857,473,0.0,0.0,-2.0,1.0,23.31,3.78,challenge_video_data
447,14.91,31,car,798,430,856,475,0.0,0.0,-1.0,2.0,23.71,4.25,challenge_video_data
448,14.95,31,car,798,431,855,472,0.0,1.0,-1.0,-3.0,24.12,3.64,challenge_video_data
449,14.98,31,car,796,431,854,471,-2.0,0.0,-1.0,-1.0,23.71,3.31,challenge_video_data
450,15.02,31,car,796,430,854,470,0.0,-1.0,0.0,-1.0,23.71,3.95,challenge_video_data
451,15.05,31,car,795,428,854,469,-1.0,-2.0,0.0,-1.0,23.31,3.59,challenge_video_data
452,15.08,31,car,796,427,854,468,1.0,-1.0,0.0,-1.0,23.71,2.05,challenge_video_data
453,15.12,31,car,798,426,856,467,2.0,-1.0,2.0,-1.0,23.71,1.8,challenge_video_data
454,15.15,31,car,798,426,855,466,0.0,0.0,-1.0,-1.0,24.12,2.9,challenge_video_data
455,15.18,31,car,797,426,854,466,-1.0,0.0,-1.0,0.0,24.12,4.28,challenge_video_data
456,15.22,31,car,796,426,854,466,-1.0,0.0,0.0,0.0,23.71,6.0,challenge_video_data
457,15.25,31,car,796,426,854,467,0.0,0.0,0.0,1.0,23.71,6.3,challenge_video_data
458,15.28,31,car,796,427,854,468,0.0,1.0,0.0,1.0,23.71,7.84,challenge_video_data
459,15.32,31,car,796,429,852,470,0.0,2.0,-2.0,2.0,24.55,7.76,challenge_video_data
460,15.35,31,car,796,429,851,470,0.0,0.0,-1.0,0.0,25.0,6.92,challenge_video_data
461,15.38,31,car,795,428,850,470,-1.0,-1.0,-1.0,0.0,25.0,6.54,challenge_video_data
462,15.42,31,car,795,428,851,470,0.0,0.0,1.0,0.0,24.55,7.08,challenge_video_data
463,15.45,31,car,794,429,851,470,-1.0,1.0,0.0,0.0,24.12,6.81,challenge_video_data
464,15.48,31,car,793,429,853,468,-1.0,0.0,2.0,-2.0,22.92,6.92,challenge_video_data
465,15.52,31,car,791,429,853,468,-2.0,0.0,0.0,0.0,22.18,6.84,challenge_video_data
466,15.55,31,car,792,429,852,468,1.0,0.0,-1.0,0.0,22.92,7.11,challenge_video_data
467,15.58,31,car,792,429,851,469,0.0,0.0,-1.0,1.0,23.31,7.84,challenge_video_data
468,15.62,31,car,793,431,849,470,1.0,2.0,-2.0,1.0,24.55,8.77,challenge_video_data
469,15.65,31,car,794,431,849,470,1.0,0.0,0.0,0.0,25.0,9.14,challenge_video_data
470,15.68,31,car,795,431,849,470,1.0,0.0,0.0,0.0,25.46,8.57,challenge_video_data
471,15.72,31,car,794,431,849,470,-1.0,0.0,0.0,0.0,25.0,7.59,challenge_video_data
472,15.75,31,car,794,430,849,470,0.0,-1.0,0.0,0.0,25.0,6.49,challenge_video_data
473,15.78,31,car,795,430,850,470,1.0,0.0,1.0,0.0,25.0,5.45,challenge_video_data
474,15.82,31,car,793,429,850,468,-2.0,-1.0,0.0,-2.0,24.12,5.13,challenge_video_data
475,15.85,31,car,792,428,850,469,-1.0,-1.0,0.0,1.0,23.71,4.9,challenge_video_data
476,15.88,31,car,792,429,850,470,0.0,1.0,0.0,1.0,23.71,4.61,challenge_video_data
477,15.92,31,car,793,431,848,470,1.0,2.0,-2.0,0.0,25.0,4.18,challenge_video_data
478,15.95,31,car,795,432,849,470,2.0,1.0,1.0,0.0,25.46,3.69,challenge_video_data
479,15.98,31,car,794,432,849,471,-1.0,0.0,0.0,1.0,25.0,2.71,challenge_video_data
480,16.02,31,car,793,433,847,472,-1.0,1.0,-2.0,1.0,25.46,2.55,challenge_video_data
481,16.05,31,car,793,432,848,472,0.0,-1.0,1.0,0.0,25.0,3.16,challenge_video_data
482,16.08,31,car,794,432,848,472,1.0,0.0,0.0,0.0,25.46,3.75,challenge_video_data
483,16.12,31,car,794,432,848,472,0.0,0.0,0.0,0.0,25.46,4.27,challenge_video_data
484,16.15,31,car,794,431,849,471,0.0,-1.0,1.0,-1.0,25.0,4.87,challenge_video_data
72,2.4,32,car,367,435,418,460,-8.0,-1.0,-6.0,0.0,26.96,9.4,challenge_video_data
75,2.5,33,car,332,434,388,462,-4.0,-1.0,-3.0,0.0,24.55,6.55,challenge_video_data
76,2.54,33,car,306,431,378,464,-26.0,-3.0,-10.0,2.0,19.1,7.82,challenge_video_data
77,2.57,33,car,278,430,360,466,-28.0,-1.0,-18.0,2.0,16.77,8.17,challenge_video_data
78,2.6,33,car,267,430,341,465,-11.0,0.0,-19.0,-1.0,18.58,8.1,challenge_video_data
79,2.64,33,car,257,433,320,465,-10.0,3.0,-21.0,0.0,21.83,9.91,challenge_video_data
80,2.67,33,car,239,431,299,466,-18.0,-2.0,-21.0,1.0,22.92,11.88,challenge_video_data
81,2.7,33,car,216,430,288,468,-23.0,-1.0,-11.0,2.0,19.1,11.25,challenge_video_data
82,2.74,33,car,205,431,354,469,-11.0,1.0,31.76000000000022,1.0,9.23,11.26,challenge_video_data
83,2.77,33,car,172,427,321,472,-33.0,-4.0,-33.0,3.0,9.23,9.35,challenge_video_data
84,2.8,33,car,131,429,264,476,-41.0,2.0,-57.0,4.0,10.34,9.72,challenge_video_data
85,2.84,33,car,51,432,212,480,-65.19,3.0,-52.0,4.0,8.54,12.03,challenge_video_data
86,2.87,33,car,0,429,172,479,-51.0,-3.0,-40.0,-1.0,7.99,11.98,challenge_video_data
83,2.77,34,car,374,420,432,452,-8.0,-1.0,-4.0,0.0,23.71,4.18,challenge_video_data
84,2.8,34,car,361,420,413,454,-13.0,0.0,-19.0,2.0,26.44,11.49,challenge_video_data
85,2.84,34,car,347,421,408,452,-14.0,1.0,-5.0,-2.0,22.54,11.72,challenge_video_data
84,2.8,35,car,296,427,369,459,-14.0,0.0,-9.0,1.0,18.84,10.2,challenge_video_data
85,2.84,35,car,277,429,346,461,-19.0,2.0,-23.0,2.0,19.93,13.57,challenge_video_data
86,2.87,35,car,255,427,325,461,-22.0,-2.0,-21.0,0.0,19.64,14.13,challenge_video_data
87,2.9,35,car,229,429,310,465,-26.0,2.0,-15.0,4.0,16.98,13.62,challenge_video_data
88,2.94,35,car,213,431,291,468,-16.0,2.0,-19.0,3.0,17.63,16.6,challenge_video_data
89,2.97,35,car,186,431,273,473,-27.0,0.0,-18.0,5.0,15.8,16.11,challenge_video_data
90,3.0,35,car,159,431,250,469,-27.0,0.0,-23.0,-4.0,15.11,15.4,challenge_video_data
91,3.04,35,car,131,429,230,468,-28.0,-2.0,-20.0,-1.0,13.89,14.42,challenge_video_data
92,3.07,35,car,104,430,207,471,-27.0,1.0,-23.0,3.0,13.35,14.72,challenge_video_data
93,3.1,35,car,72,428,173,473,-32.0,-2.0,-34.0,2.0,13.61,15.93,challenge_video_data
91,3.04,37,car,290,426,344,452,-5.0,-1.0,-4.0,-1.0,25.46,4.18,challenge_video_data
92,3.07,37,car,247,426,321,454,-43.0,0.0,-23.0,2.0,18.58,8.12,challenge_video_data
96,3.2,40,car,496,426,543,449,-3.0,0.0,-3.0,0.0,29.26,6.11,challenge_video_data
97,3.24,40,car,480,429,529,452,-16.0,3.0,-14.0,3.0,28.06,6.43,challenge_video_data
96,3.2,41,car,3,431,110,479,-3.0,-1.0,-15.0,1.0,12.85,3.99,challenge_video_data
97,3.24,41,car,0,431,49,484,-3.0,0.0,-61.0,5.0,28.06,9.17,challenge_video_data
97,3.24,42,car,147,428,202,459,-2.0,0.0,-3.0,0.0,25.0,4.44,challenge_video_data
98,3.27,42,car,109,432,213,470,-38.0,4.0,11.0,8.0,13.22,9.64,challenge_video_data
101,3.37,43,car,438,434,507,464,-6.0,0.0,-4.0,-1.0,19.93,9.41,challenge_video_data
105,3.5,45,car,412,429,470,456,-3.0,-1.0,-1.0,0.0,23.71,14.3,challenge_video_data
106,3.54,45,car,391,429,455,457,-21.0,0.0,-15.0,1.0,21.48,13.78,challenge_video_data
107,3.57,45,car,361,428,440,457,-30.0,-1.0,-15.0,0.0,17.41,14.46,challenge_video_data
108,3.6,45,car,305,432,431,465,-56.0,4.0,-9.0,8.0,10.91,14.08,challenge_video_data
106,3.54,46,car,331,434,428,462,-2.0,0.0,-5.0,0.0,14.18,6.14,challenge_video_data
108,3.6,47,car,271,436,358,466,-4.0,0.0,-3.0,0.0,15.8,6.79,challenge_video_data
110,3.67,50,car,113,433,300,474,2.0,0.0,-5.0,-1.0,7.35,4.02,challenge_video_data
111,3.7,50,car,74,439,235,479,-39.0,6.0,-65.0,5.0,8.54,7.88,challenge_video_data
112,3.74,50,car,-5,439,164,483,-65.19,0.0,-70.19,4.0,8.14,11.1,challenge_video_data
113,3.77,50,car,-16,440,94,491,-11.0,1.0,-70.0,8.0,12.5,16.17,challenge_video_data
112,3.74,51,car,332,426,401,458,-2.0,0.0,-2.0,-1.0,19.93,16.66,challenge_video_data
113,3.77,51,car,304,426,377,463,-28.0,0.0,-24.0,5.0,18.84,18.14,challenge_video_data
114,3.8,51,car,290,426,359,461,-14.0,0.0,-18.0,-2.0,19.93,19.29,challenge_video_data
115,3.84,51,car,268,429,343,463,-22.0,3.0,-16.0,2.0,18.33,21.46,challenge_video_data
116,3.87,51,car,265,428,330,462,-3.0,-1.0,-13.0,-1.0,21.15,22.12,challenge_video_data
117,3.9,51,car,261,428,313,460,-4.0,0.0,-17.0,-2.0,26.44,21.5,challenge_video_data
112,3.74,52,car,609,417,645,443,-3.0,0.0,-2.0,0.0,38.19,32.4,challenge_video_data
118,3.94,54,car,203,427,315,467,0.0,0.0,-2.0,0.0,12.28,16.03,challenge_video_data
119,3.97,54,car,191,431,280,467,-12.0,4.0,-35.0,0.0,15.45,15.07,challenge_video_data
120,4.0,54,car,167,434,244,469,-24.0,3.0,-36.0,2.0,17.86,20.56,challenge_video_data
121,4.04,54,car,158,435,210,463,-9.0,1.0,-34.0,-6.0,26.44,24.17,challenge_video_data
119,3.97,55,car,584,417,616,445,-1.0,0.0,-1.0,1.0,42.97,41.22480000000016,challenge_video_data
142,4.74,57,car,452,427,492,448,-6.0,-1.0,-6.0,0.0,34.38,8.82,challenge_video_data
146,4.87,60,car,341,428,405,463,-7.0,-2.0,-5.0,0.0,21.48,17.04,challenge_video_data
147,4.9,60,car,309,425,382,467,-32.0,-3.0,-23.0,4.0,18.84,16.86,challenge_video_data
148,4.94,60,car,249,422,347,470,-60.0,-3.0,-35.0,3.0,14.03,18.89,challenge_video_data
149,4.97,60,car,210,423,323,472,-39.0,1.0,-24.0,2.0,12.17,18.37,challenge_video_data
150,5.0,60,car,175,422,299,477,-35.0,-1.0,-24.0,5.0,11.09,17.94,challenge_video_data
151,5.04,60,car,137,425,279,486,-38.0,3.0,-20.0,8.0,9.68,16.1,challenge_video_data
152,5.07,60,car,96,427,250,491,-41.0,2.0,-29.0,5.0,8.93,13.85,challenge_video_data
153,5.11,60,car,41,428,214,498,-55.0,1.0,-36.0,7.0,7.95,10.59,challenge_video_data
154,5.14,60,car,-4,424,174,503,-45.0,-4.0,-40.0,5.0,7.72,9.19,challenge_video_data
149,4.97,61,car,416,426,464,447,-5.0,0.0,-4.0,0.0,28.65,6.86,challenge_video_data
150,5.0,61,car,406,428,455,447,-10.0,2.0,-9.0,0.0,28.06,6.01,challenge_video_data
151,5.04,61,car,403,429,452,448,-3.0,1.0,-3.0,1.0,28.06,5.22,challenge_video_data
152,5.07,61,car,386,428,435,452,-17.0,-1.0,-17.0,4.0,28.06,5.6,challenge_video_data
153,5.11,61,car,376,428,432,453,-10.0,0.0,-3.0,1.0,24.55,6.88,challenge_video_data
154,5.14,61,car,375,430,424,454,-1.0,2.0,-8.0,1.0,28.06,11.7,challenge_video_data
155,5.17,61,car,365,429,413,453,-10.0,-1.0,-11.0,-1.0,28.65,16.26,challenge_video_data
156,5.21,61,car,356,429,404,454,-9.0,0.0,-9.0,1.0,28.65,16.74,challenge_video_data
157,5.24,61,car,347,430,392,453,-9.0,1.0,-12.0,-1.0,30.56,17.88,challenge_video_data
158,5.27,61,car,332,429,386,456,-15.0,-1.0,-6.0,3.0,25.46,16.1,challenge_video_data
159,5.31,61,car,312,428,375,458,-20.0,-1.0,-11.0,2.0,21.83,11.78,challenge_video_data
160,5.34,61,car,298,428,363,459,-14.0,0.0,-12.0,1.0,21.15,8.75,challenge_video_data
161,5.37,61,car,284,428,355,460,-14.0,0.0,-8.0,1.0,19.37,8.86,challenge_video_data
162,5.41,61,car,274,427,343,459,-10.0,-1.0,-12.0,-1.0,19.93,8.9,challenge_video_data
163,5.44,61,car,259,428,324,462,-15.0,1.0,-19.0,3.0,21.15,10.84,challenge_video_data
164,5.47,61,car,240,429,316,463,-19.0,1.0,-8.0,1.0,18.09,11.48,challenge_video_data
165,5.51,61,car,226,431,304,463,-14.0,2.0,-12.0,0.0,17.63,10.16,challenge_video_data
166,5.54,61,car,207,431,290,465,-19.0,0.0,-14.0,2.0,16.57,9.67,challenge_video_data
167,5.57,61,car,191,432,277,468,-16.0,1.0,-13.0,3.0,15.99,8.41,challenge_video_data
168,5.61,61,car,171,431,252,469,-20.0,-1.0,-25.0,1.0,16.98,9.12,challenge_video_data
169,5.64,61,car,148,431,227,471,-23.0,0.0,-25.0,2.0,17.41,10.79,challenge_video_data
170,5.67,61,car,126,433,211,474,-22.0,2.0,-16.0,3.0,16.18,12.33,challenge_video_data
171,5.71,61,car,107,436,193,476,-19.0,3.0,-18.0,2.0,15.99,14.06,challenge_video_data
172,5.74,61,car,77,435,176,476,-30.0,-1.0,-17.0,0.0,13.89,14.79,challenge_video_data
173,5.77,61,car,52,434,156,479,-25.0,-1.0,-20.0,3.0,13.22,12.95,challenge_video_data
174,5.81,61,car,31,431,132,478,-21.0,-3.0,-24.0,-1.0,13.61,12.19,challenge_video_data
175,5.84,61,car,-3,431,106,478,-34.0,0.0,-26.0,0.0,12.61,12.99,challenge_video_data
176,5.87,61,car,-9,429,78,480,-6.0,-2.0,-28.0,2.0,15.8,14.34,challenge_video_data
177,5.91,61,car,-5,428,39,479,4.0,-1.0,-39.0,-1.0,31.25,15.8,challenge_video_data
156,5.21,62,car,0,419,111,505,0.0,-2.0,-16.0,-1.0,12.39,8.94,challenge_video_data
163,5.44,63,car,535,427,579,448,-1.0,-1.0,-1.0,0.0,31.25,3.47,challenge_video_data
164,5.47,63,car,523,427,566,449,-12.0,0.0,-13.0,1.0,31.98,6.75,challenge_video_data
165,5.51,63,car,515,430,561,451,-8.0,3.0,-5.0,2.0,29.89,6.97,challenge_video_data
166,5.54,63,car,503,429,553,454,-12.0,-1.0,-8.0,3.0,27.5,6.25,challenge_video_data
167,5.57,63,car,498,429,543,452,-5.0,0.0,-10.0,-2.0,30.56,7.9,challenge_video_data
170,5.67,64,car,478,432,521,453,-4.0,0.0,-3.0,0.0,31.98,4.42,challenge_video_data
171,5.71,64,car,456,433,507,460,-22.0,1.0,-14.0,7.0,26.96,7.11,challenge_video_data
172,5.74,64,car,440,434,501,463,-16.0,1.0,-6.0,3.0,22.54,7.82,challenge_video_data
173,5.77,64,car,424,436,493,465,-16.0,2.0,-8.0,2.0,19.93,7.98,challenge_video_data
174,5.81,64,car,408,437,479,465,-16.0,1.0,-14.0,0.0,19.37,10.15,challenge_video_data
175,5.84,64,car,391,437,469,469,-17.0,0.0,-10.0,4.0,17.63,11.33,challenge_video_data
176,5.87,64,car,365,436,464,469,-26.0,-1.0,-5.0,0.0,13.89,10.22,challenge_video_data
177,5.91,64,car,341,433,443,470,-24.0,-3.0,-21.0,1.0,13.48,10.0,challenge_video_data
178,5.94,64,car,318,435,421,472,-23.0,2.0,-22.0,2.0,13.35,10.96,challenge_video_data
179,5.97,64,car,295,436,401,475,-23.0,1.0,-20.0,3.0,12.97,9.94,challenge_video_data
180,6.01,64,car,269,434,392,478,-26.0,-2.0,-9.0,3.0,11.18,9.55,challenge_video_data
181,6.04,64,car,225,433,354,477,-44.0,-1.0,-38.0,-1.0,10.66,9.74,challenge_video_data
182,6.07,64,car,181,435,323,485,-44.0,2.0,-31.0,8.0,9.68,10.19,challenge_video_data
183,6.11,64,car,122,437,278,491,-59.0,2.0,-45.0,6.0,8.81,10.18,challenge_video_data
184,6.14,64,car,61,436,240,491,-61.0,-1.0,-38.0,0.0,7.68,10.41,challenge_video_data
185,6.17,64,car,-6,434,194,498,-65.19,-2.0,-46.0,7.0,6.88,10.63,challenge_video_data
179,5.97,66,car,416,427,463,457,-2.0,0.0,-3.0,0.0,29.26,6.14,challenge_video_data
180,6.01,66,car,381,429,438,462,-35.0,2.0,-25.0,5.0,24.12,9.79,challenge_video_data
181,6.04,66,car,364,429,420,464,-17.0,0.0,-18.0,2.0,24.55,11.64,challenge_video_data
182,6.07,68,car,528,430,571,449,0.0,0.0,0.0,0.0,31.98,15.05,challenge_video_data
184,6.14,69,car,335,427,397,466,-6.0,-1.0,-4.0,-1.0,22.18,8.71,challenge_video_data
185,6.17,69,car,308,424,371,466,-27.0,-3.0,-26.0,0.0,21.83,8.19,challenge_video_data
186,6.21,69,car,293,424,363,470,-15.0,0.0,-8.0,4.0,19.64,7.31,challenge_video_data
187,6.24,69,car,282,426,352,470,-11.0,2.0,-11.0,0.0,19.64,6.5,challenge_video_data
188,6.27,69,car,261,426,336,472,-21.0,0.0,-16.0,2.0,18.33,8.09,challenge_video_data
189,6.31,69,car,229,427,317,476,-32.0,1.0,-19.0,4.0,15.62,8.22,challenge_video_data
190,6.34,69,car,203,428,297,480,-26.0,1.0,-20.0,4.0,14.63,8.07,challenge_video_data
191,6.37,69,car,178,426,277,481,-25.0,-2.0,-20.0,1.0,13.89,8.35,challenge_video_data
192,6.41,69,car,160,424,258,482,-18.0,-2.0,-19.0,1.0,14.03,9.46,challenge_video_data
193,6.44,69,car,119,421,231,485,-41.0,-3.0,-27.0,3.0,12.28,8.21,challenge_video_data
194,6.47,69,car,75,423,204,491,-44.0,2.0,-27.0,6.0,10.66,8.09,challenge_video_data
195,6.51,69,car,39,425,175,492,-36.0,2.0,-29.0,1.0,10.11,8.88,challenge_video_data
196,6.54,69,car,-4,423,137,496,-43.0,-2.0,-38.0,4.0,9.75,10.03,challenge_video_data
197,6.57,69,car,-9,421,100,501,-5.0,-2.0,-37.0,5.0,12.61,10.65,challenge_video_data
198,6.61,69,car,-6,420,65,502,3.0,-1.0,-35.0,1.0,19.37,13.79,challenge_video_data
185,6.17,71,car,511,429,558,450,-3.0,0.0,-4.0,-1.0,29.26,12.16,challenge_video_data
186,6.21,71,car,493,427,543,451,-18.0,-2.0,-15.0,1.0,27.5,8.09,challenge_video_data
187,6.24,71,car,479,430,531,455,-14.0,3.0,-12.0,4.0,26.44,7.61,challenge_video_data
187,6.24,72,car,419,432,465,458,-7.0,0.0,-5.0,1.0,29.89,5.71,challenge_video_data
188,6.27,72,car,398,434,453,463,-21.0,2.0,-12.0,5.0,25.0,9.0,challenge_video_data
189,6.31,72,car,382,435,443,465,-16.0,1.0,-10.0,2.0,22.54,7.72,challenge_video_data
190,6.34,72,car,362,435,430,467,-20.0,0.0,-13.0,2.0,20.22,6.86,challenge_video_data
191,6.37,72,car,341,436,415,470,-21.0,1.0,-15.0,3.0,18.58,8.22,challenge_video_data
192,6.41,72,car,315,434,409,472,-26.0,-2.0,-6.0,2.0,14.63,7.98,challenge_video_data
193,6.44,72,car,297,434,398,472,-18.0,0.0,-11.0,0.0,13.61,5.68,challenge_video_data
194,6.47,72,car,276,436,373,475,-21.0,2.0,-25.0,3.0,14.18,7.12,challenge_video_data
195,6.51,72,car,245,438,337,480,-31.0,2.0,-36.0,5.0,14.95,9.5,challenge_video_data
196,6.54,72,car,216,441,312,483,-29.0,3.0,-25.0,3.0,14.32,9.61,challenge_video_data
187,6.24,73,car,0,432,132,496,0.0,0.0,-8.0,-1.0,10.42,1.83,challenge_video_data
190,6.34,74,car,449,430,512,460,-6.0,-1.0,-4.0,1.0,21.83,6.91,challenge_video_data
191,6.37,74,car,418,430,503,464,-31.0,0.0,-9.0,4.0,16.18,6.82,challenge_video_data
192,6.41,74,car,405,431,484,464,-13.0,1.0,-19.0,0.0,17.41,7.31,challenge_video_data
193,6.44,74,car,387,431,473,466,-18.0,0.0,-11.0,2.0,15.99,6.99,challenge_video_data
194,6.47,74,car,366,430,451,470,-21.0,-1.0,-22.0,4.0,16.18,6.76,challenge_video_data
195,6.51,74,car,344,429,431,471,-22.0,-1.0,-20.0,1.0,15.8,7.94,challenge_video_data
196,6.54,74,car,315,429,417,477,-29.0,0.0,-14.0,6.0,13.48,8.15,challenge_video_data
197,6.57,74,car,286,430,399,479,-29.0,1.0,-18.0,2.0,12.17,8.29,challenge_video_data
198,6.61,74,car,243,430,374,481,-43.0,0.0,-25.0,2.0,10.5,9.77,challenge_video_data
199,6.64,74,car,209,428,348,486,-34.0,-2.0,-26.0,5.0,9.89,9.37,challenge_video_data
200,6.67,74,car,153,429,316,494,-56.0,1.0,-32.0,8.0,8.44,9.36,challenge_video_data
199,6.64,76,car,134,439,238,491,-27.0,-6.0,-13.0,2.0,13.22,3.35,challenge_video_data
199,6.64,77,car,496,430,534,455,-2.0,0.0,-4.0,0.0,36.18,4.86,challenge_video_data
200,6.67,77,car,491,431,525,457,-5.0,1.0,-9.0,2.0,40.44,5.62,challenge_video_data
201,6.71,77,car,484,431,523,453,-7.0,0.0,-2.0,-4.0,35.26,4.91,challenge_video_data
202,6.74,77,car,467,430,513,456,-17.0,-1.0,-10.0,3.0,29.89,8.58,challenge_video_data
203,6.77,77,car,465,432,507,459,-2.0,2.0,-6.0,3.0,32.74,12.93,challenge_video_data
204,6.81,77,car,465,431,503,458,0.0,-1.0,-4.0,-1.0,36.18,11.36,challenge_video_data
205,6.84,77,car,453,432,496,459,-12.0,1.0,-7.0,1.0,31.98,11.6,challenge_video_data
206,6.87,77,car,445,434,487,462,-8.0,2.0,-9.0,3.0,32.74,14.07,challenge_video_data
201,6.71,78,car,70,437,197,497,-6.0,0.0,-2.0,0.0,10.83,2.65,challenge_video_data
202,6.74,78,car,19,427,241,505,-51.0,-8.189999999999992,31.76000000000022,8.0,6.19,5.02,challenge_video_data
203,6.77,78,car,-4,424,194,510,-23.0,-3.0,-47.0,5.0,6.94,4.79,challenge_video_data
204,6.81,78,car,-6,422,113,497,-2.0,-2.0,-70.19,-6.189999999999992,11.55,7.66,challenge_video_data
205,6.84,78,car,-4,433,31,494,2.0,8.0,-70.19,-3.0,39.29,26.27,challenge_video_data
209,6.97,80,car,423,430,472,461,-3.0,-1.0,-4.0,-1.0,28.06,7.89,challenge_video_data
210,7.01,80,car,407,426,461,461,-16.0,-4.0,-11.0,0.0,25.46,11.92,challenge_video_data
211,7.04,80,car,392,425,448,461,-15.0,-1.0,-13.0,0.0,24.55,13.77,challenge_video_data
212,7.07,80,car,376,427,438,463,-16.0,2.0,-10.0,2.0,22.18,15.56,challenge_video_data
213,7.11,80,car,363,427,429,464,-13.0,0.0,-9.0,1.0,20.83,18.1,challenge_video_data
214,7.14,80,car,352,428,415,464,-11.0,1.0,-14.0,0.0,21.83,17.71,challenge_video_data
215,7.17,80,car,338,427,404,463,-14.0,-1.0,-11.0,-1.0,20.83,15.28,challenge_video_data
216,7.21,80,car,324,427,387,463,-14.0,0.0,-17.0,0.0,21.83,15.65,challenge_video_data
217,7.24,80,car,314,427,375,464,-10.0,0.0,-12.0,1.0,22.54,13.38,challenge_video_data
218,7.27,80,car,297,429,360,464,-17.0,2.0,-15.0,0.0,21.83,12.24,challenge_video_data
219,7.31,80,car,286,430,345,467,-11.0,1.0,-15.0,3.0,23.31,13.25,challenge_video_data
220,7.34,80,car,261,429,328,470,-25.0,-1.0,-17.0,3.0,20.52,15.78,challenge_video_data
221,7.37,80,car,239,428,314,470,-22.0,-1.0,-14.0,0.0,18.33,15.25,challenge_video_data
222,7.41,80,car,218,427,296,470,-21.0,-1.0,-18.0,0.0,17.63,16.57,challenge_video_data
223,7.44,80,car,192,425,277,472,-26.0,-2.0,-19.0,2.0,16.18,18.12,challenge_video_data
224,7.47,80,car,171,426,255,474,-21.0,1.0,-22.0,2.0,16.37,19.58,challenge_video_data
225,7.51,80,car,135,425,238,476,-36.0,-1.0,-17.0,2.0,13.35,19.0,challenge_video_data
226,7.54,80,car,97,425,215,479,-38.0,0.0,-23.0,3.0,11.65,19.28,challenge_video_data
227,7.57,80,car,69,424,186,480,-28.0,-1.0,-29.0,1.0,11.75,19.74,challenge_video_data
228,7.61,80,car,38,423,158,484,-31.0,-1.0,-28.0,4.0,11.46,19.77,challenge_video_data
229,7.64,80,car,-8,421,123,486,-46.0,-2.0,-35.0,2.0,10.5,19.44,challenge_video_data
